TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20021020,7.775,1,251.714,167.392,1,276.017,1,4.475,1,97.99,1,0,1,2.854,1,0.35025,1,64.27916667,1,323.3166667,1,126.0666667,1,50.69230769,0.541666667,31.67504167,1,346.1333333,1,382.6,1,7.753,1,-9999,-9999,-4.41246,1,18.7375,1,19.836,18.9935,21.6154,2.89139,47.1917,1,49.9582,47.8364,54.4398,4.70346,1.47105,1,0.171993,1.44265,1.46853,1.49663,1,1,1,2.03794,2.04847,2.15974,2.18029,0.709351,0.619211,0.659353,0.690214,2.11534,2.09943,2.11698,2.19578,0.420469,0.420469,0.446921,0.471625,-9999,-9999
20021021,5.432,1,248.944,130.279,1,275.737,1,1.742,1,98.173,1,0,1,2.898,1,-9999,-9999,44.62083333,1,249.2833333,1,177.4375,1,40.13846154,0.541666667,24.42916667,1,335.5875,1,377.454,1,7.717,1,-9999,-9999,-10.2958,1,19.1638,1,20.2872,19.4256,23.0447,2.50663,40.1283,1,42.4808,40.6765,48.2549,4.28838,1.4228,0.916667,0.165747,1.33429,1.42152,1.46017,1,0.916667,0.916667,1.85423,1.83517,1.93801,1.98036,0.518533,0.497378,0.513473,0.521951,1.77304,1.74193,1.77001,1.89086,0.289935,0.289935,0.357412,0.392106,-9999,-9999
20021022,1.181,1,246.194,29.875,1,303.254,1,0.567,1,99.065,1,1.016,1,3.291,1,0.5046,0.625,9.025,1,61.32920833,1,65.51666667,1,-9999,0,5.9875,1,317.6083333,1,372.304,1,5.429,1,-9999,-9999,-16.9417,1,19.7624,1,21.7013,20.0323,24.2487,2.10895,3.88427,1,4.26537,3.93734,4.76606,3.27318,1.47081,1,0.198853,1.4604,1.46869,1.50138,1,1,1,1.54437,1.52836,1.56949,1.60891,0.10814,0.0649636,0.0972642,0.113366,1.31824,1.28251,1.30712,1.45028,0.0688861,0.0688861,0.0729865,0.0977227,-9999,-9999
20021023,-1.352,1,243.461,39.808,1,298.121,1,0.346,1,99.46,1,0,1,3.926,1,0.488541667,1,22.82083333,1,86.375,1,91.4,1,-9999,0,8.19047619,0.875,307.8875,1,370.767,1,3.442,1,-9999,-9999,-19.4875,1,21.8578,1,24.4018,22.1564,27.3134,2.14607,9.98727,1,11.1497,10.1237,12.48,3.07755,1.5527,1,0.161838,1.5527,1.5527,1.5527,1,1,1,1.35409,1.32604,1.35409,1.39078,-0.194057,-0.226652,-0.198608,-0.161916,1.03656,1.00269,1.02563,1.15135,0.0438317,0.0408598,0.0538413,0.0966106,-9999,-9999
20021024,-1.021,1,240.748,50.967,1,302.783,1,0.063,1,98.837,1,0,1,2.555,1,0.323571429,0.583333333,33.15,1,108.6166667,1,115.5208333,1,-9999,0,10.02916667,1,308.4708333,1,376.783,1,3.293,1,-9999,-9999,-12.4083,1,20.1413,1,22.1174,19.6263,24.7137,2.11964,16.9882,1,18.6549,16.5538,20.8447,3.26184,1.15298,1,0.16407,1.14274,1.14274,1.17082,1,1,1,1.34956,1.32624,1.35346,1.38635,0.213325,0.179989,0.206166,0.219734,1.0693,1.01179,1.04702,1.16068,0.0453606,0.0433528,0.0661596,0.114052,-9999,-9999
20021025,2.93,1,238.056,76.742,1,318.237,1,0.779,1,98.14,1,7.62,1,1.811,1,0.244869565,0.958333333,55.908375,1,151.575,1,162.1833333,1,16.42142857,0.583333333,11.86521739,0.958333333,327.5958333,1,377.821,1,4.715,1,-9999,-9999,-0.729167,1,25.4324,1,26.4981,24.3544,31.2059,2.60591,25.3004,1,26.3605,24.228,31.0439,3.61397,1.11391,1,0.154288,0.993469,1.03273,1.31111,1,1,1,1.56788,1.53135,1.61129,1.64942,0.579214,0.439747,0.52323,0.541865,1.35958,1.29284,1.32286,1.47565,0.110367,0.111502,0.150507,0.172683,-9999,-9999
20021026,6.539,1,235.386,156.571,1,289.638,1,2.625,1,98.428,1,0,1,1.628,1,0.201,1,77.60416667,1,302.4125,1,103.8166667,1,44.22,0.625,27.345875,1,340.6458333,1,377.488,1,6.367,1,-9999,-9999,-0.516667,1,16.7583,1,17.4605,16.048,20.5627,2.23399,63.4125,1,66.0695,60.7245,77.808,4.23304,1.36944,0.958333,0.15906,1.21516,1.36647,1.37351,0.916667,0.958333,0.958333,1.75579,1.75325,1.83309,1.87591,0.464811,0.444865,0.469138,0.534945,1.58542,1.54613,1.5585,1.75349,0.209222,0.209222,0.283059,0.311779,-9999,-9999
20021027,3.162,1,232.738,20.663,1,316.5,1,0.342,1,98.442,1,5.842,1,2.871,1,0.390478261,0.958333333,6.0875,1,44.57916667,1,49.375,1,4.307692308,0.541666667,3.991666667,1,326.6666667,1,377.954,1,5.461,1,-9999,-9999,-9.52083,1,12.157,1,13.3497,11.8461,15.1912,1.33651,-4.36295,1,-4.54575,-5.35339,-4.04098,2.66381,1.85658,1,0.192325,1.76358,1.82609,1.85619,1,1,1,1.52482,1.48797,1.54274,1.57112,-0.305973,-0.296812,-0.283183,-0.250313,1.56698,1.5502,1.61024,1.67354,0.0243602,0.0263324,0.0453784,0.050679,-9999,-9999
20021028,4.28,1,230.114,41.946,1,328.696,1,0,1,97.947,1,0,1,1.775,1,0.256875,1,30.47083333,1,82.77916667,1,88.31666667,1,4.366666667,1,6.325,1,333.8375,1,380.408,1,5.824,1,-9999,-9999,-1.20417,1,13.7082,1,15.3036,13.3577,17.596,1.51661,11.6401,1,12.9949,11.3425,14.9414,2.56362,1.53973,1,0.159725,1.51594,1.53973,1.56688,1,1,1,1.55529,1.54583,1.58735,1.62684,0.054899,0.0163291,0.035085,0.057898,1.73134,1.72211,1.78446,1.80938,0.0288867,0.0305961,0.0492781,0.0713347,-9999,-9999
20021029,5.494,1,227.516,18.637,1,332.358,1,0,1,97.82,1,0.508,1,2.891,1,0.371625,1,9.1,1,39.22916667,1,42.74583333,1,2.404166667,1,3.45,1,338.3166667,1,382.004,1,6.463,1,-9999,-9999,-2.39167,1,15.7418,1,19.3154,16.1108,20.914,1.61392,-0.145833,1,-0.162807,-0.187194,-0.142104,1.77441,1.75894,1,0.163845,1.75894,1.75894,1.75894,1,1,1,1.58588,1.59296,1.64927,1.72251,-0.1073,-0.165984,-0.109671,-0.0364339,1.91314,1.89828,1.91887,1.93011,0.00455094,0.00493036,0.00865791,0.0107744,-9999,-9999
20021030,1.796,1,224.944,32.217,1,314.658,1,0,1,98.604,1,8.382,1,3.935,1,0.508208333,1,19.875,1,64.58333333,1,70.90416667,1,3.705263158,0.791666667,5.216666667,1,321.6708333,1,374.375,1,5.233,1,-9999,-9999,-15.6625,1,20.7148,1,25.4174,20.1851,27.521,2.28681,0.739219,1,0.907031,0.720317,0.982101,2.35291,1.77667,1,0.192938,1.77667,1.77667,1.78804,1,1,1,1.34084,1.33928,1.36956,1.41484,-0.406997,-0.437389,-0.407106,-0.371368,1.65156,1.62175,1.6657,1.66779,0.00593604,0.00584611,0.00597405,0.00619729,-9999,-9999
20021031,-2.798,1,222.399,88.633,1,266.054,1,0.317,1,99.293,1,0,1,3.386,1,0.483541667,1,38.94166667,1,171.4583333,1,144.7083333,1,-9999,0,14.53482609,0.958333333,301.1625,1,370.246,1,2.393,1,-9999,-9999,-20.0792,1,30.2581,1,33.7797,27.8974,38.8397,3.32698,33.7571,1,37.686,31.1234,43.3311,4.07772,1.28159,1,0.156595,1.28159,1.28159,1.28159,1,1,1,1.01223,0.986293,0.995126,1.0717,-0.295296,-0.295296,-0.286464,-0.218094,1.21734,1.23102,1.23786,1.2578,0.0500415,0.0492813,0.050359,0.0522403,-9999,-9999
20021101,-2.357,1,219.882,156.504,1,220.863,1,1.479,1,99.456,1,0,1,2.408,1,0.303727273,0.916666667,48.40416667,1,296.1375,1,82.3375,1,49.8,0.541666667,27.98333333,1,299.3583333,1,373.813,1,1.51,1,-9999,-9999,-15.8583,1,16.0111,1,17.8746,14.7619,20.5521,2.69816,55.347,1,61.7887,51.0289,71.0442,5.23236,1.03799,1,0.157721,0.995222,1.00816,1.07693,1,1,1,0.939303,0.919831,0.930249,0.999205,-0.0883244,-0.100688,-0.0821861,-0.0791512,1.02068,1.03852,1.0631,1.08932,0.108203,0.0964949,0.107641,0.111398,-9999,-9999
20021102,-0.345,1,217.395,69.254,1,280.592,1,1.271,1,98.665,1,0,1,1.545,1,0.189541667,1,30.32916667,1,139.8916667,1,146.6875,1,13.87777778,0.75,13.87058824,0.708333333,308.8333333,1,380.954,1,1.914,1,-9999,-9999,-6.42083,1,11.2417,1,11.5493,10.3646,14.43,2.32491,24.6667,1,25.3416,22.7422,31.6625,3.52639,1.1524,0.958333,0.158901,0.962352,1.05902,1.21289,0.958333,0.958333,0.875,0.928023,0.918846,0.934591,0.97813,-0.137748,-0.224081,-0.137748,-0.0624508,0.800552,0.806331,0.876617,0.909248,0.040898,0.0259752,0.0368113,0.040898,-9999,-9999
20021103,2.722,1,214.938,67.063,1,283.225,1,1.1,1,98.251,1,0,1,2.087,1,0.269708333,1,15.29583333,1,132.525,1,116.1958333,1,13.205,0.833333333,12.74090909,0.916666667,322.3458333,1,378.679,1,3.74,1,-9999,-9999,-4.38333,1,9.95,1,11.6642,9.17372,12.772,2.12107,15.811,1,18.5349,14.5775,20.2953,2.98763,1.20736,1,0.161374,0.893371,1.09374,1.31079,1,1,1,0.944023,0.946265,0.972271,1.02967,-0.139452,-0.281119,-0.13689,0.0287831,0.791509,0.791509,0.908781,0.942895,0.0811643,0.0440689,0.0592023,0.0784914,-9999,-9999
20021104,1.077,1,212.512,125.663,1,273.725,1,1.083,1,98.191,1,1.27,1,2.279,1,0.228083333,1,59.883375,1,238.2541667,1,128.4166667,1,29.74705882,0.708333333,24.25454545,0.916666667,316.2375,1,382.383,1,2.93,1,-9999,-9999,-6.1875,1,12.9183,1,14.5188,11.9105,16.5822,2.46971,38.5542,1,43.3307,35.5463,49.4887,3.83935,0.938967,1,0.15581,0.701618,0.816288,0.936088,1,1,0.916667,0.825754,0.806953,0.816238,0.847897,-0.00407259,-0.0760537,0.00602507,0.0883251,0.861831,0.861831,0.993164,1.02165,0.302362,0.171525,0.20933,0.291977,-9999,-9999
20021105,3.253,1,210.119,50.954,1,309.683,1,0.667,1,97.43,1,0.508,1,4.12,1,0.333416667,1,25.9375,1,96.2625,1,96.22916667,1,7.677318182,0.916666667,9.715789474,0.791666667,326.8333333,1,378.879,1,4.157,1,-9999,-9999,-2.40417,1,18.7884,1,19.3025,17.3226,24.1171,1.7436,0.0396825,1,0.0407684,0.0365866,0.0509371,2.99636,1.14,1,0.157348,1.01317,1.09419,1.13787,1,1,1,0.87477,0.847659,0.86957,0.884348,-0.227007,-0.25524,-0.206386,-0.173288,0.972799,0.969936,1.12895,1.17252,0.152669,0.0877063,0.104544,0.146708,-9999,-9999
20021106,5.726,1,207.759,117.408,1,265.092,1,4.175,1,98.183,1,0,1,2.165,1,0.1612,0.833333333,32.320875,1,228.9,1,134.5916667,1,34.8375,0.666666667,22.73478261,0.958333333,327.0791667,1,379.829,1,4.327,1,-9999,-9999,-7.64236,1,15.2965,1,17.1916,15.1481,19.6348,2.52456,23.8374,1,26.7906,23.6062,30.598,3.15339,1.14698,1,0.157506,1.03085,1.06959,1.15644,1,1,1,0.924147,0.901266,0.929828,0.936885,-0.139758,-0.19934,-0.160235,-0.133362,1.02368,1.01834,1.19074,1.26471,0.336339,0.194933,0.231701,0.320453,-9999,-9999
20021107,10.616,1,205.435,145.583,1,271.617,1,7.225,1,97.411,1,0,1,3.748,1,0.313458333,1,31.49583333,1,275.4416667,1,58.81666667,1,-9999,0,36.333375,1,348.2666667,1,385.496,1,5.688,1,-9999,-9999,7.975,1,23.2375,1,26.1164,23.0122,29.828,2.62132,2.675,1,3.00641,2.64906,3.43367,3.94792,1.15314,1,0.156996,1.06235,1.07581,1.12558,0.958333,1,1,1.04273,1.0288,1.06405,1.07159,-0.0563498,-0.0853885,-0.0499817,0.0463064,1.12543,1.14707,1.31988,1.41464,0.399281,0.233425,0.276617,0.376805,-9999,-9999
20021108,10.236,1,203.145,103.525,1,279.246,1,3.821,1,96.235,1,0,1,3.292,1,0.247875,1,8.920833333,1,200.3875,1,132.5625,1,-9999,0,26.51666667,1,346.0958333,1,376.317,1,7.142,1,-9999,-9999,1.7,1,8.32198,1,9.37317,8.51704,10.6822,1.43476,2.1318,1,2.40108,2.18177,2.73641,3.64426,1.01449,1,0.158476,0.997056,1.0087,1.01969,1,1,1,1.00331,0.962307,1.00392,1.01741,0.00689966,-0.0510392,-0.00869821,0.00863426,1.13516,1.14282,1.31642,1.38912,0.273772,0.161197,0.190426,0.25566,-9999,-9999
20021109,10.695,1,200.892,125.917,1,294.533,1,3.463,1,95.655,1,0,1,2.302,1,0.178956522,0.958333333,37.85833333,1,245.8708333,1,101.4458333,1,61.19285714,0.583333333,32.13478261,0.958333333,351.3166667,1,383.788,1,7.57,1,-9999,-9999,4.6625,1,6.81999,1,7.68146,6.97985,8.75425,1.0798,25.4917,1,28.7116,26.0892,32.7215,3.72125,1.24672,1,0.162781,1.0799,1.25101,1.29457,0.833333,1,1,1.0736,1.00006,1.09661,1.13436,-0.152652,-0.209661,-0.16226,-0.0871668,1.14997,1.15212,1.32131,1.37622,0.317409,0.188793,0.22224,0.292942,-9999,-9999
20021110,4.463,1,198.676,111.196,1,271.279,1,2.404,1,96.667,1,0,1,5.234,1,0.364916667,1,28.83333333,1,212.0125,1,107.9708333,1,-9999,0,37.6,0.75,324.8666667,1,376.029,1,6.463,1,-9999,-9999,-12.5042,1,14.8958,1,16.7774,14.7514,19.1205,2.18934,20.3667,1,22.9393,20.1692,26.143,3.51433,0.745828,1,0.175541,0.683143,0.745446,0.754923,1,1,1,0.959447,0.854114,0.982291,1.02592,0.294046,0.115788,0.24662,0.294046,1.03167,1.02036,1.12878,1.15282,0.268348,0.161117,0.188975,0.244563,-9999,-9999
20021111,0.302,1,196.498,122.846,1,233.675,1,1.996,1,98.178,1,0,1,2.504,1,0.188727273,0.916666667,18.89583333,1,234.35,1,79.6375,1,-9999,-9999,31.68333333,1,304.6875,1,379.129,1,4.342,1,-9999,-9999,-17.2542,1,9.35194,1,10.5332,9.26126,12.0043,1.76917,22.8131,1,25.6947,22.5919,29.2833,3.49376,0.719311,1,0.159764,0.60801,0.718046,0.767321,1,1,1,0.888837,0.703671,0.909945,1.00541,0.21715,-0.00122149,0.1808,0.256672,0.942166,0.905784,0.964838,1.0169,0.281962,0.171213,0.199998,0.25326,-9999,-9999
20021112,5.226,1,194.36,137.417,1,252.283,1,4.454,1,98.571,1,0,1,2.208,1,0.157181818,0.916666667,31.65833333,1,257.4666667,1,61.90416667,1,64.30714286,0.583333333,40.31909524,0.875,321.8125,1,385.746,1,4.298,1,-9999,-9999,-6.40417,1,11.1597,0.958333,12.5694,11.0515,13.0823,1.5354,23.1167,1,26.0366,22.8925,27.0992,3.50561,0.955169,0.916667,0.156648,0.640191,0.758823,1.0642,0.916667,0.916667,0.916667,1.15781,0.926613,1.22999,1.35545,0.609398,0.160417,0.418561,0.510224,1.05237,1.02265,1.11653,1.15156,0.299666,0.184149,0.214166,0.264829,-9999,-9999
20021113,7.467,1,192.262,88.404,1,283.521,1,4.85,1,97.714,1,0,1,2.734,1,0.214136364,0.916666667,18.375,1,171.5416667,1,130.1833333,1,44.87692308,0.541666667,26.9,0.833333333,330.6875,1,379.796,1,4.76,1,-9999,-9999,-2.05417,1,10.7387,1,12.0692,10.6346,12.1565,1.41466,7.39932,1,8.31603,7.32757,8.37621,3.98017,0.91482,0.958333,0.152403,0.786013,0.857509,0.886668,0.958333,0.958333,0.958333,1.27295,1.00039,1.3747,1.56901,0.692358,0.212657,0.471291,0.689873,1.1134,1.09264,1.1796,1.21565,0.18356,0.114143,0.132126,0.15931,-9999,-9999
20021114,5.443,1,190.206,52.142,1,309.775,1,1.621,1,97.78,1,0,1,3.233,1,0.237086957,0.958333333,17.2375,1,102.2958333,1,100.6292083,1,19.12777778,0.75,16.57227778,0.75,332.0875,1,384.288,1,5.662,1,-9999,-9999,-2.3375,1,4.84167,1,5.45324,4.79472,5.67579,1.12315,8.93333,1,10.0617,8.84671,10.4724,3.96943,1.52167,1,0.180213,1.26862,1.47034,1.47441,1,1,1,1.20357,0.984912,1.20357,1.52541,0.054192,-0.266769,-0.12744,0.106369,1.08143,1.01979,1.10116,1.16051,0.10249,0.0646192,0.0744104,0.0871106,-9999,-9999
20021115,2.15,1,188.191,61.488,1,294.762,1,1.608,1,98.482,1,0,1,1.551,1,0.117333333,1,20.60416667,1,121.1541667,1,117.3583333,1,-9999,0,27.88461538,0.541666667,320.4416667,1,380.437,1,4.918,1,-9999,-9999,-6.72917,1,7.20417,1,8.14963,7.4013,9.29565,0.906915,16.9582,1,19.1837,17.4222,21.8814,3.30545,0.86736,0.916667,0.149194,0.523885,0.601155,0.689959,0.958333,0.958333,0.833333,1.0631,0.955325,1.00992,1.36517,0.721594,0.292634,0.483345,0.671104,1.01318,0.94067,1.01579,1.05799,0.114227,0.0730188,0.0837294,0.09496,-9999,-9999
20021116,2.317,1,186.22,104.925,1,264.967,1,1.475,1,98.532,1,0,1,1.582,1,0.126347826,0.958333333,25.44166667,1,197.6875,1,137.6625,1,-9999,0,33.63157895,0.791666667,316.8458333,1,383.937,1,4.845,1,-9999,-9999,-8.8125,1,5.9573,1,6.73912,6.12031,7.68679,0.971615,30.4595,1,34.4569,31.293,39.3024,3.21394,0.683453,0.916667,0.135067,0.502819,0.633162,0.727085,1,0.916667,0.916667,1.00648,0.913677,0.96321,1.28323,0.660195,0.277696,0.460263,0.660195,1.02224,0.942357,1.02275,1.05756,0.181527,0.118106,0.134791,0.146547,-9999,-9999
20021117,2.411,1,184.292,114.433,1,256.483,1,1.558,1,97.646,1,0,1,3.694,1,0.222434783,0.958333333,23.55,1,214.3541667,1,103.2583333,1,48.375,0.666666667,31.45416667,1,314.775,1,383.133,1,3.82,1,-9999,-9999,-6.32079,1,9.42917,1,10.674,10.3801,12.6504,1.07667,21.525,1,24.3668,23.6959,28.8785,3.0926,0.713537,0.916667,0.133144,0.615192,0.67593,0.711098,0.875,0.583333,0.916667,0.933197,0.857803,0.898341,1.17008,0.433416,0.192742,0.222099,0.433416,1.02808,0.942161,1.02517,1.05308,0.185088,0.122554,0.139186,0.148092,-9999,-9999
20021118,6.553,1,182.409,115,1,275.583,1,4.038,1,97.835,1,0,1,4.087,1,0.287954545,0.916666667,29.9,1,215.5041667,1,78.25,1,39.425,0.833333333,31.06956522,0.958333333,330.0208333,1,379.537,1,5.085,1,-9999,-9999,-3.75417,1,11.5525,1,13.0687,11.4405,15.4992,1.10765,14.5296,1,16.4364,14.3887,19.4932,3.61548,1.00224,1,0.124279,0.890516,0.931389,0.956029,1,1,1,1.00308,0.929961,0.988336,1.26334,0.301793,0.0235648,0.0700659,0.301793,1.13147,1.04038,1.13147,1.16641,0.172589,0.11665,0.132724,0.135308,-9999,-9999
20021119,6.033,1,180.571,80.667,1,278.387,1,4.421,1,98.13,1,0,1,1.73,1,0.134869565,0.958333333,10.8375,1,157.7416667,1,130.05,1,42.11538462,0.541666667,22.31818182,0.916666667,326.7041667,1,381.65,1,4.542,1,-9999,-9999,-3.84579,1,6.69167,1,7.57513,6.62678,9.21881,0.941686,6.27917,1,7.10817,6.21828,8.65053,3.43877,0.877956,0.916667,0.111666,0.701564,0.765262,0.809002,0.875,0.916667,0.875,0.899218,0.844808,0.889099,1.09905,0.333627,0.0573751,0.183992,0.333627,1.12585,1.00736,1.12585,1.14645,0.112544,0.0777054,0.0844322,0.0899161,-9999,-9999
20021120,7.994,1,178.78,121.5,1,272.288,1,4.667,1,98.045,1,0,1,3.66,1,0.243608696,0.958333333,24.85,1,232.4791667,1,60.96666667,1,48.88338889,0.75,32.62916667,1,335.3166667,1,380.925,1,5.483,1,-9999,-9999,-0.9375,1,9.22083,1,10.5587,10.1508,12.7031,1.10343,14.2042,1,16.265,15.6367,19.5684,4.02543,0.797432,1,0.111651,0.725179,0.75263,0.772126,0.958333,1,1,0.870487,0.815622,0.873558,1.04165,0.276411,0.117857,0.177519,0.276411,1.17607,1.05605,1.17541,1.19398,0.155071,0.107639,0.118942,0.128789,-9999,-9999
20021121,5.016,1,177.035,35.304,1,284.113,1,2.425,1,98.318,1,0,1,5.681,1,0.433428571,0.875,-14.0875,1,69.97083333,1,73.52916667,1,14.18125,0.666666667,10.45238095,0.875,323.4583333,1,375.533,1,4.732,1,-9999,-9999,-8.1,1,9.30872,1,11.1474,10.2475,12.8242,1.08742,-13.7716,1,-15.7697,-18.9725,-15.1605,3.85907,0.763689,1,0.139346,0.704494,0.721769,0.729904,1,1,1,0.707265,0.686308,0.705513,0.796259,0.0738204,-0.0384061,-0.00490943,0.0738204,1.11932,0.972134,1.08463,1.11712,0.0414023,0.0267357,0.0306672,0.03542,-9999,-9999
20021122,2.259,1,175.339,125.225,1,259.938,1,2.354,1,98.153,1,0,1,3.028,1,0.220652174,0.958333333,35.075,1,236.7958333,1,67.79583333,1,-9999,0,34.12083333,1,314.3875,1,375.987,1,3.741,1,-9999,-9999,-7.98333,1,8.58488,1,10.2806,9.4507,11.5177,1.27953,18.1667,1,21.7549,19.9988,24.3729,4.29569,0.763792,1,0.13779,0.670777,0.738874,0.7563,1,1,1,0.597979,0.547637,0.593737,0.597979,-0.154606,-0.153898,-0.136618,-0.103244,1.05371,0.886472,0.978242,1.02869,0.131544,0.0776667,0.101524,0.116521,-9999,-9999
20021123,5.417,1,173.69,116.075,1,261.821,1,3.754,1,98.141,1,0,1,3.876,1,0.268818182,0.916666667,19.520875,1,221.1166667,1,93.30833333,1,52.41875,0.666666667,31.6875,1,325.8875,1,375.458,1,4.66,1,-9999,-9999,-4.45833,1,9.14907,1,10.9562,9.0106,12.2746,1.2786,10.875,1,13.023,10.7104,14.5902,4.67067,0.649816,0.916667,0.111635,0.514883,0.59711,0.619573,1,0.916667,0.916667,0.728427,0.669668,0.71713,0.734033,0.110354,0.0641619,0.114088,0.205168,1.14155,0.979662,1.05318,1.12138,0.108687,0.0558546,0.0879073,0.100188,-9999,-9999
20021124,-1.698,1,172.091,63.6,1,254.538,1,1.696,1,98.927,1,0,1,5.024,1,0.344826087,0.958333333,1.229166667,1,123.4166667,1,95.858375,1,23.76666667,0.75,24.06470588,0.708333333,298.9458333,1,377.1,1,2.74,1,-9999,-9999,-21.15,1,10.0586,1,12.0453,11.073,13.4948,1.02817,5.4465,1,6.52229,5.9958,7.30716,3.72073,0.65794,1,0.113898,0.623419,0.638726,0.645396,1,1,1,0.584231,0.511995,0.564602,0.573368,-0.0712967,-0.124704,-0.0720285,-0.0607581,0.96931,0.767386,0.869744,0.909313,0.0522542,0.0216459,0.0447757,0.0506123,-9999,-9999
20021125,-5.944,1,170.543,73.729,1,235.55,1,1.013,1,99.19,1,0,1,2.538,1,0.210526316,0.791666667,5.729166667,1,141.4416667,1,118.8208333,1,30.14705882,0.708333333,26.75555556,0.75,282.5542083,1,377.4,1,0.303,1,-9999,-9999,-16.3958,1,8.22196,1,10.5148,9.30745,11.0308,1.10615,14.2431,1,18.215,16.1235,19.1088,3.59299,0.468351,0.666667,0.107893,0.482258,0.567064,0.643052,0.666667,0.791667,0.708333,0.4999,0.441414,0.464355,0.475898,-0.00650095,-0.189403,-0.111774,-0.00650095,0.857276,0.612681,0.75042,0.773118,0.0524879,0.0152586,0.048122,0.0531569,-9999,-9999
20021126,-6.482,1,169.044,73.188,1,254.442,1,0.258,1,99.353,1,0,1,3.068,1,0.185608696,0.958333333,1.7125,1,151.2541667,1,145.5583333,1,155.84,0.625,51.37826087,0.958333333,275.2625,1,380.867,1,1.216,1,-9999,-9999,-5.56667,1,4.48743,0.958333,5.37378,4.94001,6.02045,1.0462,0.293291,1,0.351221,0.32287,0.393486,4.142,0.550523,0.75,0.103356,0.503191,0.53233,0.622664,0.75,0.791667,0.791667,0.50987,0.454608,0.47083,0.483955,-0.056671,-0.177511,-0.04538,-0.0340731,0.846883,0.590328,0.733687,0.756952,0.0437106,0.00496668,0.0437113,0.0476524,-9999,-9999
20021127,-7.913,1,167.597,86.413,1,245.046,1,0.296,1,99.054,1,0.508,1,1.813,1,0.16275,0.666666667,5.4625,1,169.0958333,1,151.6541667,1,196.4538462,0.541666667,56.6875,1,267.9625417,1,389.696,1,0.999,1,-9999,-9999,-8.9375,1,7.63333,0.791667,9.14105,8.40318,10.2411,1.06787,2.24249,1,2.68542,2.46865,3.00858,3.6127,0.680818,0.875,0.111128,0.678868,0.731256,0.783348,0.875,0.958333,0.75,0.497901,0.448491,0.464346,0.472548,-0.212919,-0.352376,-0.257655,-0.209309,0.745156,0.511019,0.638525,0.67477,0.034915,0.00524777,0.0401947,0.044432,-9999,-9999
20021128,-0.189,1,166.201,121.017,1,261.125,1,1.683,1,98.302,1,0.254,1,3.092,1,0.229454545,0.916666667,26.28333333,1,233.0791667,1,72.40416667,1,-9999,0,52.33333333,1,302.1000417,1,382.771,1,1.439,1,-9999,-9999,-3.89167,1,14.4349,1,17.2861,14.8066,19.3663,1.27047,-10.1339,1,-12.1356,-13.5959,-10.3948,3.43335,0.623474,0.875,0.123628,0.629814,0.646206,0.65053,0.916667,0.916667,0.916667,0.788236,0.75271,0.797328,0.807823,0.156038,0.104366,0.141166,0.175127,0.798644,0.675178,0.745562,0.765957,0.0162964,0.0162964,0.0329989,0.037949,-9999,-9999
20021129,7.125,1,164.858,70.154,1,268.029,1,4.342,1,97.41,1,0,1,4.945,1,0.342681818,0.916666667,-12.77916667,1,135.7833333,1,105.8583333,1,-9999,0,20.59130435,0.958333333,329.925,1,372.696,1,3.058,1,-9999,-9999,2.09583,1,19.6622,1,23.5458,20.1684,27.0877,1.30775,-31.2936,1,-37.4746,-43.1118,-32.0992,3.48592,0.894706,0.958333,0.110729,0.920546,0.943136,0.975929,0.916667,0.875,1,1.04595,1.0384,1.10602,1.11987,0.150749,0.0662519,0.132308,0.225161,0.861188,0.782429,0.856969,0.875958,0,0.00590517,0.0166663,0.0187975,-9999,-9999
